symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.RUT,multi_diag_triplet,True,0.34947147541278983,0.5304434378238806,0.6243137822559041,0.5014095651641916
.SMSI,HAR,True,0.38922120961282086,0.5751722311295709,0.6722571631418911,0.545550201294761
.SMSI,diag_200_p1q1,True,0.3904569084334638,0.5768418786286438,0.666463624420799,0.5445874704943022
.SMSI,multi_diag_p0_p1,True,0.3894052218135897,0.5701685598332603,0.6608283823014929,0.5401340546494476
.SMSI,multi_diag_p0_p1q2,True,0.38930325805113136,0.570982077883478,0.6619533393036844,0.5407462250794312
.SMSI,multi_diag_triplet,True,0.39013792204246417,0.5729021984540265,0.655180104906648,0.5394067418010463
.SPX,HAR,True,0.3313241121261694,0.5259703554128685,0.6346316479423798,0.49730870516047254
.SPX,diag_200_p1q1,True,0.3289353986189881,0.5259360998126346,0.6289757965237485,0.4946157649851237
.SPX,multi_diag_p0_p1,True,0.3302429814976865,0.5267533621062677,0.6312118057833654,0.49606938312910653
.SPX,multi_diag_p0_p1q2,True,0.3278475424937556,0.5277245939795671,0.6291640314629097,0.4949120559787441
.SPX,multi_diag_triplet,True,0.33092776042877897,0.5250780749128713,0.6300946174587404,0.4953668176001302
.SSEC,HAR,True,0.27603696140044615,0.4026367482822905,0.46864506496833647,0.3824395915503577
.SSEC,diag_200_p1q1,True,0.2727481449495281,0.397741820494396,0.46569497583067626,0.3787283137582001
.SSEC,multi_diag_p0_p1,True,0.2757191259592348,0.39586422841608343,0.4631554832150414,0.3782462791967866
.SSEC,multi_diag_p0_p1q2,True,0.2766762192987359,0.4007698488588408,0.46709631207564156,0.38151412674440605
.SSEC,multi_diag_triplet,True,0.2773812565343142,0.41109501878755655,0.5003295487957584,0.3962686080392097
.SSMI,HAR,True,0.2233056093180796,0.3566842430349747,0.4509193186078373,0.3436363903202972
.SSMI,diag_200_p1q1,True,0.22264438078759963,0.35462384698091043,0.44597741298305454,0.34108188025052155
.SSMI,multi_diag_p0_p1,True,0.22198218364359706,0.3548506110579409,0.4483214471353843,0.3417180806123074
.SSMI,multi_diag_p0_p1q2,True,0.22155725505453633,0.35800026441707894,0.4489409857728812,0.3428328350814988
.SSMI,multi_diag_triplet,True,0.22658556193737775,0.3564111284679813,0.4563712125996274,0.3464559676683288
.STI,HAR,True,0.4018321855819361,0.5290448261381715,0.5777744328931238,0.5028838148710771
.STI,diag_200_p1q1,True,0.39544698657014715,0.523298216757846,0.5879893521892917,0.502244851839095
.STI,multi_diag_p0_p1,True,0.39326522035503014,0.5091613931306298,0.6194519397212352,0.507292851068965
.STI,multi_diag_p0_p1q2,True,0.3919860756910163,0.5200555938991032,0.6028235822402377,0.5049550839434523
.STI,multi_diag_triplet,True,0.39554200399157846,0.5307486146137087,0.5900898819894889,0.5054601668649253
.STOXX50E,HAR,True,0.40610425721155535,0.5486615358585831,0.6411490265476166,0.5319716065392517
.STOXX50E,diag_200_p1q1,True,0.40331337629621217,0.5456463479420783,0.639269603816957,0.5294097760184159
.STOXX50E,multi_diag_p0_p1,True,0.40365732167071683,0.5473334559276885,0.6376194432339273,0.5295367402774441
.STOXX50E,multi_diag_p0_p1q2,True,0.394793969783194,0.545457614183063,0.6364189490972371,0.5255568443544981
.STOXX50E,multi_diag_triplet,True,0.39580531786285683,0.5479889880806355,0.636363536014218,0.5267192806525701
