sym,dgp_seed,horizon,alpha_idx,alpha,log10_alpha,oos_mse
.BSESN,256,1,25,177.82794100389228,2.25,0.42869387797462666
.BSESN,256,1,26,316.22776601683796,2.5,0.4299180045541165
.BSESN,256,1,27,562.341325190349,2.75,0.4326631893074724
.BSESN,256,1,28,1000.0,3.0,0.43864989075471494
.BSESN,256,1,29,1778.2794100389228,3.25,0.45172015504263385
.BSESN,256,1,30,3162.2776601683795,3.5,0.4795153860286877
.BSESN,256,1,31,5623.413251903491,3.75,0.5334654201423714
.BSESN,256,1,32,10000.0,4.0,0.6241936639181825
.BSESN,256,1,33,17782.794100389227,4.25,0.7543473714130817
.BSESN,256,1,34,31622.776601683792,4.5,0.9160327942054894
.BSESN,256,1,35,56234.13251903491,4.75,1.0931355495246737
.BSESN,256,1,36,100000.0,5.0,1.2640992102435629
.BVSP,42,1,0,0.0001,-4.0,0.7128764284922718
.BVSP,42,1,1,0.00017782794100389227,-3.75,0.7084921757053665
.BVSP,42,1,2,0.00031622776601683794,-3.5,0.7306605076239273
.BVSP,42,1,3,0.0005623413251903491,-3.25,0.7052454125403917
.BVSP,42,1,4,0.001,-3.0,0.7044427559551781
.BVSP,42,1,5,0.0017782794100389228,-2.75,0.7040914042282935
.BVSP,42,1,6,0.0031622776601683794,-2.5,0.7037727110560564
.BVSP,42,1,7,0.005623413251903491,-2.25,0.7034613999973708
.BVSP,42,1,8,0.01,-2.0,0.7031515130841882
.BVSP,42,1,9,0.01778279410038923,-1.75,0.7028403907439907
.BVSP,42,1,10,0.03162277660168379,-1.5,0.7025225078263344
.BVSP,42,1,11,0.05623413251903491,-1.25,0.7021975477543597
.BVSP,42,1,12,0.1,-1.0,0.7018774453497563
.BVSP,42,1,13,0.1778279410038923,-0.75,0.7015759603709002
.BVSP,42,1,14,0.31622776601683794,-0.5,0.7012931971329498
.BVSP,42,1,15,0.5623413251903491,-0.25,0.7010152595150047
.BVSP,42,1,16,1.0,0.0,0.7007284385033042
.BVSP,42,1,17,1.7782794100389228,0.25,0.7004333861832396
.BVSP,42,1,18,3.1622776601683795,0.5,0.7001467284924274
.BVSP,42,1,19,5.623413251903491,0.75,0.6998901733643338
.BVSP,42,1,20,10.0,1.0,0.6996787848126341
.BVSP,42,1,21,17.78279410038923,1.25,0.6995296718515249
.BVSP,42,1,22,31.622776601683793,1.5,0.6995036255331206
.BVSP,42,1,23,56.23413251903491,1.75,0.6997565153726947
.BVSP,42,1,24,100.0,2.0,0.7005835585064394
.BVSP,42,1,25,177.82794100389228,2.25,0.7024989408592566
.BVSP,42,1,26,316.22776601683796,2.5,0.706359656481198
.BVSP,42,1,27,562.341325190349,2.75,0.7133627744142125
.BVSP,42,1,28,1000.0,3.0,0.7247326771772434
.BVSP,42,1,29,1778.2794100389228,3.25,0.7415754982208179
.BVSP,42,1,30,3162.2776601683795,3.5,0.766113125974294
.BVSP,42,1,31,5623.413251903491,3.75,0.8042005267745193
.BVSP,42,1,32,10000.0,4.0,0.8657601373937739
.BVSP,42,1,33,17782.794100389227,4.25,0.9584926813435262
.BVSP,42,1,34,31622.776601683792,4.5,1.0770779549186456
.BVSP,42,1,35,56234.13251903491,4.75,1.2013952936356833
.BVSP,42,1,36,100000.0,5.0,1.3095106326716042
.BVSP,137,1,0,0.0001,-4.0,2.062397911577938
.BVSP,137,1,1,0.00017782794100389227,-3.75,2.827412032312214
.BVSP,137,1,2,0.00031622776601683794,-3.5,3.4032956030110437
.BVSP,137,1,3,0.0005623413251903491,-3.25,3.6996124027105135
.BVSP,137,1,4,0.001,-3.0,0.6532151491666518
.BVSP,137,1,5,0.0017782794100389228,-2.75,0.7971268072284923
.BVSP,137,1,6,0.0031622776601683794,-2.5,59.3408793605983
.BVSP,137,1,7,0.005623413251903491,-2.25,0.7888663374402392
.BVSP,137,1,8,0.01,-2.0,1.7851348369020723
.BVSP,137,1,9,0.01778279410038923,-1.75,1.0284334835799331
.BVSP,137,1,10,0.03162277660168379,-1.5,0.5632371185410965
.BVSP,137,1,11,0.05623413251903491,-1.25,0.5647226425776309
.BVSP,137,1,12,0.1,-1.0,0.563159120119472
.BVSP,137,1,13,0.1778279410038923,-0.75,0.5623192350705674
.BVSP,137,1,14,0.31622776601683794,-0.5,0.561456247244396
.BVSP,137,1,15,0.5623413251903491,-0.25,0.5605522881119084
.BVSP,137,1,16,1.0,0.0,0.5596868622799677
.BVSP,137,1,17,1.7782794100389228,0.25,0.5590021453058482
.BVSP,137,1,18,3.1622776601683795,0.5,0.5586278228310685
.BVSP,137,1,19,5.623413251903491,0.75,0.5585836822340366
.BVSP,137,1,20,10.0,1.0,0.5587768522329044
.BVSP,137,1,21,17.78279410038923,1.25,0.5590900303505308
.BVSP,137,1,22,31.622776601683793,1.5,0.5594670796134963
.BVSP,137,1,23,56.23413251903491,1.75,0.5599538132641252
.BVSP,137,1,24,100.0,2.0,0.5607103884593297
.BVSP,137,1,25,177.82794100389228,2.25,0.5620446849715449
.BVSP,137,1,26,316.22776601683796,2.5,0.5645345512078974
.BVSP,137,1,27,562.341325190349,2.75,0.5693493464100237
.BVSP,137,1,28,1000.0,3.0,0.5789923237976357
.BVSP,137,1,29,1778.2794100389228,3.25,0.5985223184125019
.BVSP,137,1,30,3162.2776601683795,3.5,0.6361746110616621
.BVSP,137,1,31,5623.413251903491,3.75,0.7006845000615026
.BVSP,137,1,32,10000.0,4.0,0.7941088028296286
.BVSP,137,1,33,17782.794100389227,4.25,0.9059123208800705
.BVSP,137,1,34,31622.776601683792,4.5,1.0169491328212636
.BVSP,137,1,35,56234.13251903491,4.75,1.1112496711775464
.BVSP,137,1,36,100000.0,5.0,1.1842574844149012
.BVSP,256,1,0,0.0001,-4.0,0.7504754951660189
.BVSP,256,1,1,0.00017782794100389227,-3.75,0.6442247792401752
.BVSP,256,1,2,0.00031622776601683794,-3.5,0.6324016022875665
.BVSP,256,1,3,0.0005623413251903491,-3.25,0.6315810040107821
.BVSP,256,1,4,0.001,-3.0,0.6311842255418547
.BVSP,256,1,5,0.0017782794100389228,-2.75,0.6307949564342051
.BVSP,256,1,6,0.0031622776601683794,-2.5,0.6303901539353453
.BVSP,256,1,7,0.005623413251903491,-2.25,0.6299626757529765
.BVSP,256,1,8,0.01,-2.0,0.629521051283118
.BVSP,256,1,9,0.01778279410038923,-1.75,0.6290834615319535
.BVSP,256,1,10,0.03162277660168379,-1.5,0.6286677681481064
.BVSP,256,1,11,0.05623413251903491,-1.25,0.6282831323007386
.BVSP,256,1,12,0.1,-1.0,0.6279305722340677
.BVSP,256,1,13,0.1778279410038923,-0.75,0.6276113301122077
.BVSP,256,1,14,0.31622776601683794,-0.5,0.6273404474568626
.BVSP,256,1,15,0.5623413251903491,-0.25,0.6271489665179086
.BVSP,256,1,16,1.0,0.0,0.6270542495834063
.BVSP,256,1,17,1.7782794100389228,0.25,0.6270264181983326
.BVSP,256,1,18,3.1622776601683795,0.5,0.6270035378082308
.BVSP,256,1,19,5.623413251903491,0.75,0.6269399031432609
.BVSP,256,1,20,10.0,1.0,0.6268295813927526
.BVSP,256,1,21,17.78279410038923,1.25,0.6266940570452357
.BVSP,256,1,22,31.622776601683793,1.5,0.6265614922315537
.BVSP,256,1,23,56.23413251903491,1.75,0.6264634635813444
.BVSP,256,1,24,100.0,2.0,0.6264717400014541
.BVSP,256,1,25,177.82794100389228,2.25,0.6267886790946864
.BVSP,256,1,26,316.22776601683796,2.5,0.6278965471642665
.BVSP,256,1,27,562.341325190349,2.75,0.6308079780939201
.BVSP,256,1,28,1000.0,3.0,0.6375794443161843
.BVSP,256,1,29,1778.2794100389228,3.25,0.652412523525909
.BVSP,256,1,30,3162.2776601683795,3.5,0.6831930080942274
.BVSP,256,1,31,5623.413251903491,3.75,0.7411990246822217
.BVSP,256,1,32,10000.0,4.0,0.8357012923751198
.BVSP,256,1,33,17782.794100389227,4.25,0.9665037028047171
.BVSP,256,1,34,31622.776601683792,4.5,1.1232569228605591
.BVSP,256,1,35,56234.13251903491,4.75,1.2899474808741602
.BVSP,256,1,36,100000.0,5.0,1.4475051057001351
.DJI,42,1,0,0.0001,-4.0,0.5584157808153436
.DJI,42,1,1,0.00017782794100389227,-3.75,0.5395780037641278
.DJI,42,1,2,0.00031622776601683794,-3.5,0.5360787237713305
.DJI,42,1,3,0.0005623413251903491,-3.25,0.5309340199443287
.DJI,42,1,4,0.001,-3.0,0.5307452543744262
.DJI,42,1,5,0.0017782794100389228,-2.75,0.5303670048345134
.DJI,42,1,6,0.0031622776601683794,-2.5,0.5300947526475676
.DJI,42,1,7,0.005623413251903491,-2.25,0.5298394039195559
.DJI,42,1,8,0.01,-2.0,0.5295764754122847
.DJI,42,1,9,0.01778279410038923,-1.75,0.5293003317513356
.DJI,42,1,10,0.03162277660168379,-1.5,0.5290186997206542
.DJI,42,1,11,0.05623413251903491,-1.25,0.5287480629800034
.DJI,42,1,12,0.1,-1.0,0.5285050638025879
.DJI,42,1,13,0.1778279410038923,-0.75,0.5282920838090587
.DJI,42,1,14,0.31622776601683794,-0.5,0.5280912395482139
.DJI,42,1,15,0.5623413251903491,-0.25,0.5278800052902479
.DJI,42,1,16,1.0,0.0,0.527652100286963
.DJI,42,1,17,1.7782794100389228,0.25,0.527421933350818
.DJI,42,1,18,3.1622776601683795,0.5,0.5272141318397944
.DJI,42,1,19,5.623413251903491,0.75,0.5270533721601042
.DJI,42,1,20,10.0,1.0,0.5269659886397895
.DJI,42,1,21,17.78279410038923,1.25,0.5269955724426435
.DJI,42,1,22,31.622776601683793,1.5,0.5272239590442209
.DJI,42,1,23,56.23413251903491,1.75,0.5277832838709205
.DJI,42,1,24,100.0,2.0,0.52886727565381
.DJI,42,1,25,177.82794100389228,2.25,0.5307590182495079
.DJI,42,1,26,316.22776601683796,2.5,0.5338384369836401
.DJI,42,1,27,562.341325190349,2.75,0.5385447474849046
.DJI,42,1,28,1000.0,3.0,0.545496617154523
.DJI,42,1,29,1778.2794100389228,3.25,0.5562251988006266
.DJI,42,1,30,3162.2776601683795,3.5,0.5747268827690496
.DJI,42,1,31,5623.413251903491,3.75,0.6092388422293673
.DJI,42,1,32,10000.0,4.0,0.672505022112678
.DJI,42,1,33,17782.794100389227,4.25,0.7769543215737655
.DJI,42,1,34,31622.776601683792,4.5,0.9228414468996455
.DJI,42,1,35,56234.13251903491,4.75,1.089624579363936
.DJI,42,1,36,100000.0,5.0,1.2459144072110153
.DJI,137,1,0,0.0001,-4.0,1.4701368342455996
.DJI,137,1,1,0.00017782794100389227,-3.75,3.946247826479369
.DJI,137,1,2,0.00031622776601683794,-3.5,1.2884158381277206
.DJI,137,1,3,0.0005623413251903491,-3.25,0.5776149509143896
.DJI,137,1,4,0.001,-3.0,0.579481308618265
.DJI,137,1,5,0.0017782794100389228,-2.75,0.5752414238383475
.DJI,137,1,6,0.0031622776601683794,-2.5,0.5344758203871696
.DJI,137,1,7,0.005623413251903491,-2.25,0.5346552783948936
.DJI,137,1,8,0.01,-2.0,0.5340968975463805
.DJI,137,1,9,0.01778279410038923,-1.75,0.5338619783823736
.DJI,137,1,10,0.03162277660168379,-1.5,0.5336081658909988
.DJI,137,1,11,0.05623413251903491,-1.25,0.5333222115503876
.DJI,137,1,12,0.1,-1.0,0.5330004687574073
.DJI,137,1,13,0.1778279410038923,-0.75,0.532661595294087
.DJI,137,1,14,0.31622776601683794,-0.5,0.5323403811999603
.DJI,137,1,15,0.5623413251903491,-0.25,0.5320767149945764
.DJI,137,1,16,1.0,0.0,0.5319137228083362
.DJI,137,1,17,1.7782794100389228,0.25,0.5318959261760098
.DJI,137,1,18,3.1622776601683795,0.5,0.5320475436445521
.DJI,137,1,19,5.623413251903491,0.75,0.5323454580751067
.DJI,137,1,20,10.0,1.0,0.5327361209618744
.DJI,137,1,21,17.78279410038923,1.25,0.5331911551440995
.DJI,137,1,22,31.622776601683793,1.5,0.533731837278409
.DJI,137,1,23,56.23413251903491,1.75,0.5344081760153516
.DJI,137,1,24,100.0,2.0,0.5353127429591987
.DJI,137,1,25,177.82794100389228,2.25,0.5366560067796295
.DJI,137,1,26,316.22776601683796,2.5,0.5388101702273087
.DJI,137,1,27,562.341325190349,2.75,0.5424115260431585
.DJI,137,1,28,1000.0,3.0,0.5490059973383729
.DJI,137,1,29,1778.2794100389228,3.25,0.5626453796898758
.DJI,137,1,30,3162.2776601683795,3.5,0.5918885696698667
.DJI,137,1,31,5623.413251903491,3.75,0.6495267168572765
.DJI,137,1,32,10000.0,4.0,0.7457344510057524
.DJI,137,1,33,17782.794100389227,4.25,0.8768693009566313
.DJI,137,1,34,31622.776601683792,4.5,1.0244603448243494
.DJI,137,1,35,56234.13251903491,4.75,1.1708927418809802
.DJI,137,1,36,100000.0,5.0,1.3142338780798242
.DJI,256,1,0,0.0001,-4.0,0.47289676877569214
.DJI,256,1,1,0.00017782794100389227,-3.75,0.48260830003358424
.DJI,256,1,2,0.00031622776601683794,-3.5,0.5191306260859885
.DJI,256,1,3,0.0005623413251903491,-3.25,0.46926231157235493
.DJI,256,1,4,0.001,-3.0,0.4689173901562165
.DJI,256,1,5,0.0017782794100389228,-2.75,0.4685991006459224
.DJI,256,1,6,0.0031622776601683794,-2.5,0.46830248013000747
.DJI,256,1,7,0.005623413251903491,-2.25,0.4680317419685385
.DJI,256,1,8,0.01,-2.0,0.4677882123751986
.DJI,256,1,9,0.01778279410038923,-1.75,0.4675687318221635
.DJI,256,1,10,0.03162277660168379,-1.5,0.4673652406395463
.DJI,256,1,11,0.05623413251903491,-1.25,0.46716527895050824
.DJI,256,1,12,0.1,-1.0,0.46695498100342603
.DJI,256,1,13,0.1778279410038923,-0.75,0.4667237827768891
.DJI,256,1,14,0.31622776601683794,-0.5,0.46647354831601495
.DJI,256,1,15,0.5623413251903491,-0.25,0.4662270161446936
.DJI,256,1,16,1.0,0.0,0.46601814710624945
.DJI,256,1,17,1.7782794100389228,0.25,0.4658656572120263
.DJI,256,1,18,3.1622776601683795,0.5,0.4657633646265762
.DJI,256,1,19,5.623413251903491,0.75,0.4656988229267317
.DJI,256,1,20,10.0,1.0,0.4656716242570597
.DJI,256,1,21,17.78279410038923,1.25,0.4656947672513831
.DJI,256,1,22,31.622776601683793,1.5,0.4657866301120308
.DJI,256,1,23,56.23413251903491,1.75,0.4659683445412069
.DJI,256,1,24,100.0,2.0,0.4662864594643563
.DJI,256,1,25,177.82794100389228,2.25,0.46688065983585714
.DJI,256,1,26,316.22776601683796,2.5,0.4681104969534481
.DJI,256,1,27,562.341325190349,2.75,0.47077688517554184
.DJI,256,1,28,1000.0,3.0,0.47658908024956
.DJI,256,1,29,1778.2794100389228,3.25,0.48917371404051446
.DJI,256,1,30,3162.2776601683795,3.5,0.5156554550137824
.DJI,256,1,31,5623.413251903491,3.75,0.5674806196331209
.DJI,256,1,32,10000.0,4.0,0.657841221693046
.DJI,256,1,33,17782.794100389227,4.25,0.7960940375553363
.DJI,256,1,34,31622.776601683792,4.5,0.9836123732903336
.DJI,256,1,35,56234.13251903491,4.75,1.210030639522342
.DJI,256,1,36,100000.0,5.0,1.449051624490614
.FCHI,42,1,0,0.0001,-4.0,0.664223765041628
.FCHI,42,1,1,0.00017782794100389227,-3.75,0.4676717289102804
.FCHI,42,1,2,0.00031622776601683794,-3.5,0.45321179331656913
.FCHI,42,1,3,0.0005623413251903491,-3.25,48.63197055279456
.FCHI,42,1,4,0.001,-3.0,0.4425577548845658
.FCHI,42,1,5,0.0017782794100389228,-2.75,0.44227247183461654
.FCHI,42,1,6,0.0031622776601683794,-2.5,0.44208589813774135
.FCHI,42,1,7,0.005623413251903491,-2.25,0.44193970235805663
.FCHI,42,1,8,0.01,-2.0,0.44180457801230383
.FCHI,42,1,9,0.01778279410038923,-1.75,0.4416667334498826
.FCHI,42,1,10,0.03162277660168379,-1.5,0.44153508481329873
.FCHI,42,1,11,0.05623413251903491,-1.25,0.4414423190183192
.FCHI,42,1,12,0.1,-1.0,0.44142812990090163
.FCHI,42,1,13,0.1778279410038923,-0.75,0.4415046945240526
.FCHI,42,1,14,0.31622776601683794,-0.5,0.44163781597985297
.FCHI,42,1,15,0.5623413251903491,-0.25,0.4417736072651842
.FCHI,42,1,16,1.0,0.0,0.4418812479445781
.FCHI,42,1,17,1.7782794100389228,0.25,0.44196095176492717
.FCHI,42,1,18,3.1622776601683795,0.5,0.4420220100615896
.FCHI,42,1,19,5.623413251903491,0.75,0.4420741982739083
.FCHI,42,1,20,10.0,1.0,0.44214036609952523
.FCHI,42,1,21,17.78279410038923,1.25,0.4422742307212078
.FCHI,42,1,22,31.622776601683793,1.5,0.4425819509529241
.FCHI,42,1,23,56.23413251903491,1.75,0.4432509053769784
.FCHI,42,1,24,100.0,2.0,0.4445974673182683
.FCHI,42,1,25,177.82794100389228,2.25,0.4471447363668013
.FCHI,42,1,26,316.22776601683796,2.5,0.4516792574804596
.FCHI,42,1,27,562.341325190349,2.75,0.4591373848124036
.FCHI,42,1,28,1000.0,3.0,0.47027698037177124
.FCHI,42,1,29,1778.2794100389228,3.25,0.4856137174384396
.FCHI,42,1,30,3162.2776601683795,3.5,0.5065319995147632
.FCHI,42,1,31,5623.413251903491,3.75,0.5377859313766493
.FCHI,42,1,32,10000.0,4.0,0.5898494234303264
.FCHI,42,1,33,17782.794100389227,4.25,0.6779209360220066
.FCHI,42,1,34,31622.776601683792,4.5,0.8145543876569323
.FCHI,42,1,35,56234.13251903491,4.75,0.9977391795612054
.FCHI,42,1,36,100000.0,5.0,1.2043286165593259
.FCHI,137,1,0,0.0001,-4.0,0.7066700895673722
.FCHI,137,1,1,0.00017782794100389227,-3.75,0.45498806365912287
.FCHI,137,1,2,0.00031622776601683794,-3.5,3.084103590217681
.FCHI,137,1,3,0.0005623413251903491,-3.25,1.0950262184470707
.FCHI,137,1,4,0.001,-3.0,0.44999641148858116
.FCHI,137,1,5,0.0017782794100389228,-2.75,0.44401800181954515
.FCHI,137,1,6,0.0031622776601683794,-2.5,0.4436675892903562
.FCHI,137,1,7,0.005623413251903491,-2.25,0.44287680776681
.FCHI,137,1,8,0.01,-2.0,0.442486136750359
.FCHI,137,1,9,0.01778279410038923,-1.75,0.4422176911634144
.FCHI,137,1,10,0.03162277660168379,-1.5,0.4418817533446653
.FCHI,137,1,11,0.05623413251903491,-1.25,0.4414749068276082
.FCHI,137,1,12,0.1,-1.0,0.44103672331225097
.FCHI,137,1,13,0.1778279410038923,-0.75,0.44062053963906705
.FCHI,137,1,14,0.31622776601683794,-0.5,0.4402655643568361
.FCHI,137,1,15,0.5623413251903491,-0.25,0.43999370167884955
.FCHI,137,1,16,1.0,0.0,0.4398269752748712
.FCHI,137,1,17,1.7782794100389228,0.25,0.4397951018899302
.FCHI,137,1,18,3.1622776601683795,0.5,0.43991854949512144
.FCHI,137,1,19,5.623413251903491,0.75,0.4401871804215854
.FCHI,137,1,20,10.0,1.0,0.4405659133916441
.FCHI,137,1,21,17.78279410038923,1.25,0.4410211831513902
.FCHI,137,1,22,31.622776601683793,1.5,0.4415460724718048
.FCHI,137,1,23,56.23413251903491,1.75,0.4421925901252812
.FCHI,137,1,24,100.0,2.0,0.44311643907732834
.FCHI,137,1,25,177.82794100389228,2.25,0.4445978890980007
.FCHI,137,1,26,316.22776601683796,2.5,0.44703557096175145
.FCHI,137,1,27,562.341325190349,2.75,0.45107422204659176
.FCHI,137,1,28,1000.0,3.0,0.458240895290158
.FCHI,137,1,29,1778.2794100389228,3.25,0.47247412264738037
.FCHI,137,1,30,3162.2776601683795,3.5,0.502206920225604
.FCHI,137,1,31,5623.413251903491,3.75,0.5604151113776863
.FCHI,137,1,32,10000.0,4.0,0.6581009703461163
.FCHI,137,1,33,17782.794100389227,4.25,0.7928902471058624
.FCHI,137,1,34,31622.776601683792,4.5,0.9475028703205995
.FCHI,137,1,35,56234.13251903491,4.75,1.1058528937148913
.FCHI,137,1,36,100000.0,5.0,1.2685441535848125
.FCHI,256,1,0,0.0001,-4.0,1.5335915713528596
.FCHI,256,1,1,0.00017782794100389227,-3.75,0.39134061944890697
.FCHI,256,1,2,0.00031622776601683794,-3.5,0.389818908715866
.FCHI,256,1,3,0.0005623413251903491,-3.25,0.386637646587932
.FCHI,256,1,4,0.001,-3.0,0.3869171171578189
.FCHI,256,1,5,0.0017782794100389228,-2.75,0.3867591670876924
.FCHI,256,1,6,0.0031622776601683794,-2.5,0.3866088222254031
.FCHI,256,1,7,0.005623413251903491,-2.25,0.3864773865569014
.FCHI,256,1,8,0.01,-2.0,0.38636574043907923
.FCHI,256,1,9,0.01778279410038923,-1.75,0.3862674427663593
.FCHI,256,1,10,0.03162277660168379,-1.5,0.38617134782523393
.FCHI,256,1,11,0.05623413251903491,-1.25,0.38606810301260097
.FCHI,256,1,12,0.1,-1.0,0.3859547159163516
.FCHI,256,1,13,0.1778279410038923,-0.75,0.3858333659179541
.FCHI,256,1,14,0.31622776601683794,-0.5,0.3857087218488688
.FCHI,256,1,15,0.5623413251903491,-0.25,0.3855889797490653
.FCHI,256,1,16,1.0,0.0,0.3854877505950343
.FCHI,256,1,17,1.7782794100389228,0.25,0.3854199792304403
.FCHI,256,1,18,3.1622776601683795,0.5,0.38539327115036975
.FCHI,256,1,19,5.623413251903491,0.75,0.3854052153246635
.FCHI,256,1,20,10.0,1.0,0.3854478115769865
.FCHI,256,1,21,17.78279410038923,1.25,0.38550747529239354
.FCHI,256,1,22,31.622776601683793,1.5,0.3855691479290864
.FCHI,256,1,23,56.23413251903491,1.75,0.3856456164184427
.FCHI,256,1,24,100.0,2.0,0.38582751781443536
.FCHI,256,1,25,177.82794100389228,2.25,0.38633617971340145
.FCHI,256,1,26,316.22776601683796,2.5,0.38757461683937094
.FCHI,256,1,27,562.341325190349,2.75,0.39023538004127434
.FCHI,256,1,28,1000.0,3.0,0.39569495332628407
.FCHI,256,1,29,1778.2794100389228,3.25,0.40703870401442827
.FCHI,256,1,30,3162.2776601683795,3.5,0.43054517052558616
.FCHI,256,1,31,5623.413251903491,3.75,0.47614642494355713
.FCHI,256,1,32,10000.0,4.0,0.55552947590757
.FCHI,256,1,33,17782.794100389227,4.25,0.6807364161586139
.FCHI,256,1,34,31622.776601683792,4.5,0.8656629509026702
.FCHI,256,1,35,56234.13251903491,4.75,1.1199827346743314
.FCHI,256,1,36,100000.0,5.0,1.4293196206438443
.FTSE,42,1,0,0.0001,-4.0,1.1514986514899923
.FTSE,42,1,1,0.00017782794100389227,-3.75,4.996572879704618
.FTSE,42,1,2,0.00031622776601683794,-3.5,0.5497120812504197
.FTSE,42,1,3,0.0005623413251903491,-3.25,0.5479345596993752
.FTSE,42,1,4,0.001,-3.0,0.5475555451826277
.FTSE,42,1,5,0.0017782794100389228,-2.75,0.5472925749513212
.FTSE,42,1,6,0.0031622776601683794,-2.5,0.5470777651875744
.FTSE,42,1,7,0.005623413251903491,-2.25,0.5468765392637426
.FTSE,42,1,8,0.01,-2.0,0.5466629370735787
.FTSE,42,1,9,0.01778279410038923,-1.75,0.5464265896161227
.FTSE,42,1,10,0.03162277660168379,-1.5,0.5461752944589943
.FTSE,42,1,11,0.05623413251903491,-1.25,0.5459303966686327
.FTSE,42,1,12,0.1,-1.0,0.5457138363488291
.FTSE,42,1,13,0.1778279410038923,-0.75,0.5455287828111676
.FTSE,42,1,14,0.31622776601683794,-0.5,0.5453526335962622
.FTSE,42,1,15,0.5623413251903491,-0.25,0.5451553700200287
.FTSE,42,1,16,1.0,0.0,0.5449233645017788
.FTSE,42,1,17,1.7782794100389228,0.25,0.5446671853785275
.FTSE,42,1,18,3.1622776601683795,0.5,0.5444143901865933
.FTSE,42,1,19,5.623413251903491,0.75,0.5441960222664585
.FTSE,42,1,20,10.0,1.0,0.5440366146465946
.FTSE,42,1,21,17.78279410038923,1.25,0.5439620247600709
.FTSE,42,1,22,31.622776601683793,1.5,0.5440278625605952
.FTSE,42,1,23,56.23413251903491,1.75,0.5443493413669392
.FTSE,42,1,24,100.0,2.0,0.5451203187438174
.FTSE,42,1,25,177.82794100389228,2.25,0.5466284386230895
.FTSE,42,1,26,316.22776601683796,2.5,0.5492615488330265
.FTSE,42,1,27,562.341325190349,2.75,0.5535082919422954
.FTSE,42,1,28,1000.0,3.0,0.5600920815082528
.FTSE,42,1,29,1778.2794100389228,3.25,0.5706071224382143
.FTSE,42,1,30,3162.2776601683795,3.5,0.5889726364079051
.FTSE,42,1,31,5623.413251903491,3.75,0.6232549966344817
.FTSE,42,1,32,10000.0,4.0,0.6859172393996037
.FTSE,42,1,33,17782.794100389227,4.25,0.7887499083155793
.FTSE,42,1,34,31622.776601683792,4.5,0.9310918663734197
.FTSE,42,1,35,56234.13251903491,4.75,1.0921353961607743
.FTSE,42,1,36,100000.0,5.0,1.2415621566795862
.FTSE,137,1,0,0.0001,-4.0,0.6330900997932527
.FTSE,137,1,1,0.00017782794100389227,-3.75,3.5451354870633356
.FTSE,137,1,2,0.00031622776601683794,-3.5,0.5549185201830732
.FTSE,137,1,3,0.0005623413251903491,-3.25,0.5645659651573581
.FTSE,137,1,4,0.001,-3.0,0.5538449311316075
.FTSE,137,1,5,0.0017782794100389228,-2.75,0.5544988422474864
.FTSE,137,1,6,0.0031622776601683794,-2.5,0.5540018562505117
.FTSE,137,1,7,0.005623413251903491,-2.25,0.553657084889812
.FTSE,137,1,8,0.01,-2.0,0.5534279597999149
.FTSE,137,1,9,0.01778279410038923,-1.75,0.5531501607648397
.FTSE,137,1,10,0.03162277660168379,-1.5,0.5527876268603485
.FTSE,137,1,11,0.05623413251903491,-1.25,0.5523317115946418
.FTSE,137,1,12,0.1,-1.0,0.5518100698629635
.FTSE,137,1,13,0.1778279410038923,-0.75,0.5512778390652351
.FTSE,137,1,14,0.31622776601683794,-0.5,0.5507901073254037
.FTSE,137,1,15,0.5623413251903491,-0.25,0.5503822232242658
.FTSE,137,1,16,1.0,0.0,0.5500698192686795
.FTSE,137,1,17,1.7782794100389228,0.25,0.5498513475333084
.FTSE,137,1,18,3.1622776601683795,0.5,0.5497088722699235
.FTSE,137,1,19,5.623413251903491,0.75,0.5496189958843666
.FTSE,137,1,20,10.0,1.0,0.549569625040283
.FTSE,137,1,21,17.78279410038923,1.25,0.5495667787605363
.FTSE,137,1,22,31.622776601683793,1.5,0.5496327973564632
.FTSE,137,1,23,56.23413251903491,1.75,0.5498129770808038
.FTSE,137,1,24,100.0,2.0,0.5502066832103011
.FTSE,137,1,25,177.82794100389228,2.25,0.5510143221369568
.FTSE,137,1,26,316.22776601683796,2.5,0.5525887570628583
.FTSE,137,1,27,562.341325190349,2.75,0.5556327979508803
.FTSE,137,1,28,1000.0,3.0,0.5619076691712394
.FTSE,137,1,29,1778.2794100389228,3.25,0.5756752932978092
.FTSE,137,1,30,3162.2776601683795,3.5,0.6051842046247771
.FTSE,137,1,31,5623.413251903491,3.75,0.661620665880842
.FTSE,137,1,32,10000.0,4.0,0.7525724931463522
.FTSE,137,1,33,17782.794100389227,4.25,0.8742845674070867
.FTSE,137,1,34,31622.776601683792,4.5,1.0145974712570187
.FTSE,137,1,35,56234.13251903491,4.75,1.165553512847366
.FTSE,137,1,36,100000.0,5.0,1.327207300370353
.FTSE,256,1,0,0.0001,-4.0,0.4963413461965977
.FTSE,256,1,1,0.00017782794100389227,-3.75,0.5838440432381746
.FTSE,256,1,2,0.00031622776601683794,-3.5,0.4946956745178975
.FTSE,256,1,3,0.0005623413251903491,-3.25,0.48511280798075
.FTSE,256,1,4,0.001,-3.0,0.48360790609604193
.FTSE,256,1,5,0.0017782794100389228,-2.75,0.48332877496415205
.FTSE,256,1,6,0.0031622776601683794,-2.5,0.48306098071581327
.FTSE,256,1,7,0.005623413251903491,-2.25,0.48281229260270053
