key,model,stable,mse_h1,mse_avg
.FCHI_s137,SAS_same_fixedλ,True,0.4398445635395228,0.4398445635395228
.FCHI_s137,SAS_same_cvλ,True,0.4410431706919223,0.4410431706919223
.FCHI_s137,SAS_diff,True,0.44181019185663045,0.44181019185663045
.FCHI_s137,SAS_q1,True,0.44374075171030564,0.44374075171030564
.FCHI_s137,HAR,True,0.4508353040968471,0.4508353040968471
.FCHI_s137,DLinear,True,0.45310340081971984,0.45310340081971984
.FCHI_s137,GARCH,True,0.4513647626027793,0.4513647626027793
.FCHI_s256,Noiseless,True,0.3853305240135181,0.3853305240135181
.FCHI_s256,SAS_same_fixedλ,True,0.38520242450320447,0.38520242450320447
.FCHI_s256,SAS_same_cvλ,True,0.3851988905815686,0.3851988905815686
.FCHI_s256,SAS_diff,True,0.38559981820952766,0.38559981820952766
.FCHI_s256,SAS_q1,True,0.39062293560768213,0.39062293560768213
.FCHI_s256,HAR,True,0.3930063827315553,0.3930063827315553
.FCHI_s256,DLinear,True,0.3914505687217428,0.3914505687217428
.FCHI_s256,GARCH,True,0.3950886201122841,0.3950886201122841
.FTSE_s42,Noiseless,True,0.5388511514251153,0.5388511514251153
.FTSE_s42,SAS_same_fixedλ,True,0.5440108594424855,0.5440108594424855
.FTSE_s42,SAS_same_cvλ,True,0.5447201159544705,0.5447201159544705
.FTSE_s42,SAS_diff,True,0.5450984880462412,0.5450984880462412
.FTSE_s42,SAS_q1,True,0.5436142358420323,0.5436142358420323
.FTSE_s42,HAR,True,0.5457628181600115,0.5457628181600115
.FTSE_s42,DLinear,True,0.5457811550507403,0.5457811550507403
.FTSE_s42,GARCH,True,0.5542591722851384,0.5542591722851384
