symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.KSE,SAS_q3_noclip,True,0.4992381672521026,0.8289905871094683,1.0416491724464785,0.7899593089360165
.KSE,SAS_q3_clip4,True,0.4710077113048997,0.683401198417797,0.8052583674131647,0.6532224257119538
.MXX,HAR,True,0.4023153960336644,0.5124668018896436,0.5777476870925387,0.4975099616719489
.MXX,SAS_q1_noclip,True,0.39689383889130564,0.5097434769545256,0.5754298061957204,0.4940223740138505
.MXX,SAS_q1_clip4,True,0.396953567687609,0.5094068449138162,0.5756890001583607,0.4940164709199286
.MXX,SAS_q2_noclip,True,0.3977463876254086,0.5096998559654279,0.5774955868251123,0.4949806101386496
.MXX,SAS_q2_clip4,True,0.39721101778517465,0.5086552657909486,0.57680210007107,0.4942227945490644
.MXX,SAS_q3_noclip,True,0.39947083181649873,0.5292338818190355,0.6264774047136694,0.5183940394497345
.MXX,SAS_q3_clip4,True,0.3968138101703919,0.5104852786295649,0.5807682917401863,0.49602246018004764
.N225,HAR,True,0.3229991429137565,0.4837348992587173,0.5676238244414609,0.45811928887131154
.N225,SAS_q1_noclip,True,0.3203707170020673,0.4825894179244932,0.5661006820406632,0.4563536056557413
.N225,SAS_q1_clip4,True,0.325167208005442,0.4831313333686831,0.5673535356101764,0.4585506923281005
.N225,SAS_q2_noclip,True,0.3208879071656883,0.4845074110807936,0.5697462499882234,0.45838052274490176
.N225,SAS_q2_clip4,True,0.3210752105748042,0.48367138929245235,0.5680852174296736,0.45761060576564333
.N225,SAS_q3_noclip,True,0.3231715106998875,0.4904169089478034,0.5914946605483169,0.4683610267320026
.N225,SAS_q3_clip4,True,0.3213263376063822,0.4842100471578412,0.5685746397348288,0.45803700816635073
.NSEI,HAR,True,0.29073154609961943,0.39123813618411385,0.42859073619286076,0.3701868061588647
.NSEI,SAS_q1_noclip,True,0.28756498519421636,0.38720981716907493,0.41754001028635734,0.3641049375498829
.NSEI,SAS_q1_clip4,True,0.28813657856101593,0.3857915287871484,1.3813037365165122,0.6850772812882254
.NSEI,SAS_q2_noclip,True,0.2879105295822372,0.38756636497658925,0.4209580242921392,0.36547830628365524
.NSEI,SAS_q2_clip4,True,0.28628717000890425,0.38610464049814114,0.4177954413813034,0.3633957506294496
.NSEI,SAS_q3_noclip,True,0.28702591930115956,0.39749699189219784,0.4418097534625835,0.37544422155198026
.NSEI,SAS_q3_clip4,True,0.28672644127466995,0.41166114100268664,0.418751571659902,0.3723797179790862
.OMXC20,HAR,True,0.371690807549161,0.471253262543801,0.5271430385887776,0.4566957028939132
.OMXC20,SAS_q1_noclip,True,0.36994725739830986,0.4705497931316326,0.5204589343786158,0.45365199496951947
.OMXC20,SAS_q1_clip4,True,0.3700403334602059,0.46992257619061883,0.5253882147277208,0.4551170414595152
.OMXC20,SAS_q2_noclip,True,0.37136824068361246,0.47201325024993845,0.5197959612894866,0.45439248407434585
.OMXC20,SAS_q2_clip4,True,0.37000199070681605,0.47104370107493315,0.5204009894600895,0.4538155604139463
.OMXC20,SAS_q3_noclip,True,0.37111789597608325,0.4739147060427752,0.5210628838247825,0.4553651619478803
.OMXC20,SAS_q3_clip4,True,0.37001023629319524,0.469649545561078,0.5195701651756165,0.4530766490099632
.OMXHPI,HAR,True,0.2521939054573421,0.35315013371382187,0.41674051563650105,0.340694851602555
.OMXHPI,SAS_q1_noclip,True,0.24905154594431506,0.34981201556892677,0.4048344271264767,0.3345659962132395
.OMXHPI,SAS_q1_clip4,True,0.24924228480733956,0.35043808350735645,0.4046528812647028,0.33477774985979963
.OMXHPI,SAS_q2_noclip,True,0.2492695716139012,0.3495835134105812,0.4035574553538341,0.33413684679277217
.OMXHPI,SAS_q2_clip4,True,0.24852814500966566,0.349426577335382,0.40542317914632425,0.33445930049712397
.OMXHPI,SAS_q3_noclip,True,0.25044619324031986,0.35171877137316776,0.40976707535883977,0.33731067999077585
.OMXHPI,SAS_q3_clip4,True,0.24892443370814804,0.3618725343787197,0.40527545679099536,0.338690808292621
