sym,dgp_seed,horizon,alpha_idx,alpha,log10_alpha,oos_mse
.BSESN,256,1,19,5.623413251903491,0.75,0.2742665027650918
.BSESN,256,1,20,10.0,1.0,0.274094910253776
.BSESN,256,1,21,17.78279410038923,1.25,0.27395042008776055
.BSESN,256,1,22,31.622776601683793,1.5,0.27385217817027374
.BSESN,256,1,23,56.23413251903491,1.75,0.2738570268626205
.BSESN,256,1,24,100.0,2.0,0.27410326537240126
.BSESN,256,1,25,177.82794100389228,2.25,0.274922333338737
.BSESN,256,1,26,316.22776601683796,2.5,0.27709439687329296
.BSESN,256,1,27,562.341325190349,2.75,0.2823631870041316
.BSESN,256,1,28,1000.0,3.0,0.29415459507331865
.BSESN,256,1,29,1778.2794100389228,3.25,0.31776604647518797
.BSESN,256,1,30,3162.2776601683795,3.5,0.3588826058963002
.BSESN,256,1,31,5623.413251903491,3.75,0.42047090521880565
.BSESN,256,1,32,10000.0,4.0,0.4996229142030678
.BSESN,256,1,33,17782.794100389227,4.25,0.5868168453444444
.BSESN,256,1,34,31622.776601683792,4.5,0.6698937721605557
.BSESN,256,1,35,56234.13251903491,4.75,0.7399230148813296
.BSESN,256,1,36,100000.0,5.0,0.7934219355037502
.BVSP,42,1,0,0.0001,-4.0,0.42712711128334635
.BVSP,42,1,1,0.00017782794100389227,-3.75,0.6387051250877493
.BVSP,42,1,2,0.00031622776601683794,-3.5,0.42164911919784764
.BVSP,42,1,3,0.0005623413251903491,-3.25,0.42087729686997766
.BVSP,42,1,4,0.001,-3.0,0.4204760519256629
.BVSP,42,1,5,0.0017782794100389228,-2.75,0.4201411258792978
.BVSP,42,1,6,0.0031622776601683794,-2.5,0.4198634631289469
.BVSP,42,1,7,0.005623413251903491,-2.25,0.41964110845220354
.BVSP,42,1,8,0.01,-2.0,0.4194696813032142
.BVSP,42,1,9,0.01778279410038923,-1.75,0.4193358165156072
.BVSP,42,1,10,0.03162277660168379,-1.5,0.4192165830102263
.BVSP,42,1,11,0.05623413251903491,-1.25,0.4190888968171705
.BVSP,42,1,12,0.1,-1.0,0.41894242936429554
.BVSP,42,1,13,0.1778279410038923,-0.75,0.41878164366260684
.BVSP,42,1,14,0.31622776601683794,-0.5,0.41861602518370405
.BVSP,42,1,15,0.5623413251903491,-0.25,0.41845093530992544
.BVSP,42,1,16,1.0,0.0,0.41828747877938055
.BVSP,42,1,17,1.7782794100389228,0.25,0.4181257050809977
.BVSP,42,1,18,3.1622776601683795,0.5,0.417963298703932
.BVSP,42,1,19,5.623413251903491,0.75,0.4177952226805498
.BVSP,42,1,20,10.0,1.0,0.41762459095811866
.BVSP,42,1,21,17.78279410038923,1.25,0.4174811101195703
.BVSP,42,1,22,31.622776601683793,1.5,0.41743694915348706
.BVSP,42,1,23,56.23413251903491,1.75,0.4176359626328086
.BVSP,42,1,24,100.0,2.0,0.41836450031883443
.BVSP,42,1,25,177.82794100389228,2.25,0.4201221147384946
.BVSP,42,1,26,316.22776601683796,2.5,0.42356059649490035
.BVSP,42,1,27,562.341325190349,2.75,0.42929491836972966
.BVSP,42,1,28,1000.0,3.0,0.43804165367564174
.BVSP,42,1,29,1778.2794100389228,3.25,0.45153407613249796
.BVSP,42,1,30,3162.2776601683795,3.5,0.4735570590862522
.BVSP,42,1,31,5623.413251903491,3.75,0.5094225637817634
.BVSP,42,1,32,10000.0,4.0,0.5626458588195858
.BVSP,42,1,33,17782.794100389227,4.25,0.6304667134186491
.BVSP,42,1,34,31622.776601683792,4.5,0.7030760567681472
.BVSP,42,1,35,56234.13251903491,4.75,0.7687028398605296
.BVSP,42,1,36,100000.0,5.0,0.8199132790432876
.BVSP,137,1,0,0.0001,-4.0,0.416768804544115
.BVSP,137,1,1,0.00017782794100389227,-3.75,0.4155012937883795
.BVSP,137,1,2,0.00031622776601683794,-3.5,0.41320199398313895
.BVSP,137,1,3,0.0005623413251903491,-3.25,0.41219719287258044
.BVSP,137,1,4,0.001,-3.0,0.4116756474261693
.BVSP,137,1,5,0.0017782794100389228,-2.75,0.41111527323716046
.BVSP,137,1,6,0.0031622776601683794,-2.5,0.4105526122765862
.BVSP,137,1,7,0.005623413251903491,-2.25,0.4100136221703097
.BVSP,137,1,8,0.01,-2.0,0.4095136403991216
.BVSP,137,1,9,0.01778279410038923,-1.75,0.40906606607590573
.BVSP,137,1,10,0.03162277660168379,-1.5,0.40867866116455304
.BVSP,137,1,11,0.05623413251903491,-1.25,0.4083495571958523
.BVSP,137,1,12,0.1,-1.0,0.40807182298217576
.BVSP,137,1,13,0.1778279410038923,-0.75,0.4078344083994543
.BVSP,137,1,14,0.31622776601683794,-0.5,0.4076179516836176
.BVSP,137,1,15,0.5623413251903491,-0.25,0.4073973892247593
.BVSP,137,1,16,1.0,0.0,0.4071520429792491
.BVSP,137,1,17,1.7782794100389228,0.25,0.4068715037682456
.BVSP,137,1,18,3.1622776601683795,0.5,0.4065564071030566
.BVSP,137,1,19,5.623413251903491,0.75,0.40622312193601134
.BVSP,137,1,20,10.0,1.0,0.4059057902647617
.BVSP,137,1,21,17.78279410038923,1.25,0.40564785842731466
.BVSP,137,1,22,31.622776601683793,1.5,0.40550347864769487
.BVSP,137,1,23,56.23413251903491,1.75,0.40556931729466783
.BVSP,137,1,24,100.0,2.0,0.4060471068558845
.BVSP,137,1,25,177.82794100389228,2.25,0.4073502462987971
.BVSP,137,1,26,316.22776601683796,2.5,0.41029436107754386
.BVSP,137,1,27,562.341325190349,2.75,0.4163734581610391
.BVSP,137,1,28,1000.0,3.0,0.42806088601368375
.BVSP,137,1,29,1778.2794100389228,3.25,0.44908364356237906
.BVSP,137,1,30,3162.2776601683795,3.5,0.48409685657096413
.BVSP,137,1,31,5623.413251903491,3.75,0.5364314829075153
.BVSP,137,1,32,10000.0,4.0,0.6047435499695454
.BVSP,137,1,33,17782.794100389227,4.25,0.6823504743688424
.BVSP,137,1,34,31622.776601683792,4.5,0.759717544796636
.BVSP,137,1,35,56234.13251903491,4.75,0.8275790745693505
.BVSP,137,1,36,100000.0,5.0,0.8801755137785883
.BVSP,256,1,0,0.0001,-4.0,0.4064112758019248
.BVSP,256,1,1,0.00017782794100389227,-3.75,0.40795232960168853
.BVSP,256,1,2,0.00031622776601683794,-3.5,0.40761149651863776
.BVSP,256,1,3,0.0005623413251903491,-3.25,0.407293407667177
.BVSP,256,1,4,0.001,-3.0,0.40699852342936893
.BVSP,256,1,5,0.0017782794100389228,-2.75,0.4067186986340616
.BVSP,256,1,6,0.0031622776601683794,-2.5,0.4064281599670477
.BVSP,256,1,7,0.005623413251903491,-2.25,0.40609939251926724
.BVSP,256,1,8,0.01,-2.0,0.4057251337994971
.BVSP,256,1,9,0.01778279410038923,-1.75,0.4053243613889312
.BVSP,256,1,10,0.03162277660168379,-1.5,0.4049247355137054
.BVSP,256,1,11,0.05623413251903491,-1.25,0.4045424351721195
.BVSP,256,1,12,0.1,-1.0,0.4041787804898461
.BVSP,256,1,13,0.1778279410038923,-0.75,0.4038272036233102
.BVSP,256,1,14,0.31622776601683794,-0.5,0.4034791721157495
.BVSP,256,1,15,0.5623413251903491,-0.25,0.4031281415367539
.BVSP,256,1,16,1.0,0.0,0.40277399129949665
.BVSP,256,1,17,1.7782794100389228,0.25,0.40242148959138035
.BVSP,256,1,18,3.1622776601683795,0.5,0.4020733648787174
.BVSP,256,1,19,5.623413251903491,0.75,0.4017325481772894
.BVSP,256,1,20,10.0,1.0,0.4014132295226782
.BVSP,256,1,21,17.78279410038923,1.25,0.4011469789187828
.BVSP,256,1,22,31.622776601683793,1.5,0.4009801934967684
.BVSP,256,1,23,56.23413251903491,1.75,0.40098246215067396
.BVSP,256,1,24,100.0,2.0,0.4013087278231404
.BVSP,256,1,25,177.82794100389228,2.25,0.40235611493672424
.BVSP,256,1,26,316.22776601683796,2.5,0.4050515707233667
.BVSP,256,1,27,562.341325190349,2.75,0.4112625338266476
.BVSP,256,1,28,1000.0,3.0,0.4240468641503692
.BVSP,256,1,29,1778.2794100389228,3.25,0.447062053218022
.BVSP,256,1,30,3162.2776601683795,3.5,0.48306981915050473
.BVSP,256,1,31,5623.413251903491,3.75,0.5327415050817668
.BVSP,256,1,32,10000.0,4.0,0.5937645311796668
.BVSP,256,1,33,17782.794100389227,4.25,0.6597815463896395
.BVSP,256,1,34,31622.776601683792,4.5,0.7219153513061672
.BVSP,256,1,35,56234.13251903491,4.75,0.7732094774006195
.BVSP,256,1,36,100000.0,5.0,0.8112095832903219
.DJI,42,1,0,0.0001,-4.0,0.3238063906203651
.DJI,42,1,1,0.00017782794100389227,-3.75,0.3286098470804385
.DJI,42,1,2,0.00031622776601683794,-3.5,0.32527452391433237
.DJI,42,1,3,0.0005623413251903491,-3.25,0.31315572783375545
.DJI,42,1,4,0.001,-3.0,0.3125408886019934
.DJI,42,1,5,0.0017782794100389228,-2.75,0.3122691949356329
.DJI,42,1,6,0.0031622776601683794,-2.5,0.312061991854467
.DJI,42,1,7,0.005623413251903491,-2.25,0.3119013479780857
.DJI,42,1,8,0.01,-2.0,0.3117710621522641
.DJI,42,1,9,0.01778279410038923,-1.75,0.31165331611873354
.DJI,42,1,10,0.03162277660168379,-1.5,0.31152901221354523
.DJI,42,1,11,0.05623413251903491,-1.25,0.31138354282667263
.DJI,42,1,12,0.1,-1.0,0.3112128576636547
.DJI,42,1,13,0.1778279410038923,-0.75,0.31102285377261923
.DJI,42,1,14,0.31622776601683794,-0.5,0.3108236756603239
.DJI,42,1,15,0.5623413251903491,-0.25,0.31062429204780717
.DJI,42,1,16,1.0,0.0,0.31043017778661836
.DJI,42,1,17,1.7782794100389228,0.25,0.31024261451706087
.DJI,42,1,18,3.1622776601683795,0.5,0.31005935777666715
.DJI,42,1,19,5.623413251903491,0.75,0.30987800197098403
.DJI,42,1,20,10.0,1.0,0.3097045403021953
.DJI,42,1,21,17.78279410038923,1.25,0.3095707858637142
.DJI,42,1,22,31.622776601683793,1.5,0.30955956036968113
.DJI,42,1,23,56.23413251903491,1.75,0.30983721747979703
.DJI,42,1,24,100.0,2.0,0.3106805663944783
.DJI,42,1,25,177.82794100389228,2.25,0.3124460490864704
.DJI,42,1,26,316.22776601683796,2.5,0.3154667337280458
.DJI,42,1,27,562.341325190349,2.75,0.32009200969121415
.DJI,42,1,28,1000.0,3.0,0.3272301945568424
.DJI,42,1,29,1778.2794100389228,3.25,0.33932309169825514
.DJI,42,1,30,3162.2776601683795,3.5,0.3609539552492223
.DJI,42,1,31,5623.413251903491,3.75,0.3980644579280167
.DJI,42,1,32,10000.0,4.0,0.45537342823626914
.DJI,42,1,33,17782.794100389227,4.25,0.5327901341730243
.DJI,42,1,34,31622.776601683792,4.5,0.6229141028489006
.DJI,42,1,35,56234.13251903491,4.75,0.7125899909347243
.DJI,42,1,36,100000.0,5.0,0.7891530400003556
.DJI,137,1,0,0.0001,-4.0,0.4707162366105279
.DJI,137,1,1,0.00017782794100389227,-3.75,0.3089130414025308
.DJI,137,1,2,0.00031622776601683794,-3.5,0.30657561286136936
.DJI,137,1,3,0.0005623413251903491,-3.25,0.30709895122778197
.DJI,137,1,4,0.001,-3.0,0.30665510835313625
.DJI,137,1,5,0.0017782794100389228,-2.75,0.30622989843358084
.DJI,137,1,6,0.0031622776601683794,-2.5,0.305789575882103
.DJI,137,1,7,0.005623413251903491,-2.25,0.3053348301678366
.DJI,137,1,8,0.01,-2.0,0.3048862091781679
.DJI,137,1,9,0.01778279410038923,-1.75,0.30447439222211925
.DJI,137,1,10,0.03162277660168379,-1.5,0.3041227372970578
.DJI,137,1,11,0.05623413251903491,-1.25,0.3038364034372894
.DJI,137,1,12,0.1,-1.0,0.3036061999776714
.DJI,137,1,13,0.1778279410038923,-0.75,0.3034137416720113
.DJI,137,1,14,0.31622776601683794,-0.5,0.30323524118687667
.DJI,137,1,15,0.5623413251903491,-0.25,0.30305033712207785
.DJI,137,1,16,1.0,0.0,0.30284948594062994
.DJI,137,1,17,1.7782794100389228,0.25,0.3026356009014978
.DJI,137,1,18,3.1622776601683795,0.5,0.30242758937290815
.DJI,137,1,19,5.623413251903491,0.75,0.3022629118355544
.DJI,137,1,20,10.0,1.0,0.3021860365114059
.DJI,137,1,21,17.78279410038923,1.25,0.302232625438058
.DJI,137,1,22,31.622776601683793,1.5,0.30242806047870113
.DJI,137,1,23,56.23413251903491,1.75,0.3028150307830748
.DJI,137,1,24,100.0,2.0,0.30356607233805866
.DJI,137,1,25,177.82794100389228,2.25,0.30524604212039114
.DJI,137,1,26,316.22776601683796,2.5,0.30918309760018525
.DJI,137,1,27,562.341325190349,2.75,0.3177252696547176
.DJI,137,1,28,1000.0,3.0,0.33413008770737074
.DJI,137,1,29,1778.2794100389228,3.25,0.36228920282060456
.DJI,137,1,30,3162.2776601683795,3.5,0.4066238396713871
.DJI,137,1,31,5623.413251903491,3.75,0.4712664935869618
.DJI,137,1,32,10000.0,4.0,0.5579420220492266
.DJI,137,1,33,17782.794100389227,4.25,0.6644500110463709
.DJI,137,1,34,31622.776601683792,4.5,0.7840197986793611
.DJI,137,1,35,56234.13251903491,4.75,0.9043728469693437
.DJI,137,1,36,100000.0,5.0,1.0106370523960349
.DJI,256,1,0,0.0001,-4.0,0.34574612172024183
.DJI,256,1,1,0.00017782794100389227,-3.75,0.30303317383493333
.DJI,256,1,2,0.00031622776601683794,-3.5,0.3027286418320207
.DJI,256,1,3,0.0005623413251903491,-3.25,0.30254015548002827
.DJI,256,1,4,0.001,-3.0,0.3023933682702893
.DJI,256,1,5,0.0017782794100389228,-2.75,0.3022655959076362
.DJI,256,1,6,0.0031622776601683794,-2.5,0.30212388561750336
.DJI,256,1,7,0.005623413251903491,-2.25,0.3019356070505562
.DJI,256,1,8,0.01,-2.0,0.30168359344462237
.DJI,256,1,9,0.01778279410038923,-1.75,0.3013727575111517
.DJI,256,1,10,0.03162277660168379,-1.5,0.3010260790123472
.DJI,256,1,11,0.05623413251903491,-1.25,0.3006729353530993
.DJI,256,1,12,0.1,-1.0,0.3003349220770246
.DJI,256,1,13,0.1778279410038923,-0.75,0.30001708904845176
.DJI,256,1,14,0.31622776601683794,-0.5,0.29971159429331423
.DJI,256,1,15,0.5623413251903491,-0.25,0.29940879578579294
.DJI,256,1,16,1.0,0.0,0.29910394479700264
.DJI,256,1,17,1.7782794100389228,0.25,0.29879451189459194
.DJI,256,1,18,3.1622776601683795,0.5,0.2984763060300351
.DJI,256,1,19,5.623413251903491,0.75,0.2981488053009054
.DJI,256,1,20,10.0,1.0,0.29782657573334476
.DJI,256,1,21,17.78279410038923,1.25,0.2975475325081721
.DJI,256,1,22,31.622776601683793,1.5,0.29737198089581657
.DJI,256,1,23,56.23413251903491,1.75,0.2973855320476997
.DJI,256,1,24,100.0,2.0,0.2977502249574332
.DJI,256,1,25,177.82794100389228,2.25,0.2988478601542185
.DJI,256,1,26,316.22776601683796,2.5,0.3015571173864053
.DJI,256,1,27,562.341325190349,2.75,0.30774133282287247
.DJI,256,1,28,1000.0,3.0,0.32087464842317737
.DJI,256,1,29,1778.2794100389228,3.25,0.3460896576833812
.DJI,256,1,30,3162.2776601683795,3.5,0.38865252212119245
.DJI,256,1,31,5623.413251903491,3.75,0.4512583130292505
.DJI,256,1,32,10000.0,4.0,0.5316681944016188
.DJI,256,1,33,17782.794100389227,4.25,0.6218820008464294
.DJI,256,1,34,31622.776601683792,4.5,0.7104416181907962
.DJI,256,1,35,56234.13251903491,4.75,0.7873473112806777
.DJI,256,1,36,100000.0,5.0,0.8474004162849973
.FCHI,42,1,0,0.0001,-4.0,0.281965570536849
.FCHI,42,1,1,0.00017782794100389227,-3.75,0.25998314651703697
.FCHI,42,1,2,0.00031622776601683794,-3.5,0.26043292594127393
.FCHI,42,1,3,0.0005623413251903491,-3.25,0.2595142424997876
.FCHI,42,1,4,0.001,-3.0,0.2591325556816724
.FCHI,42,1,5,0.0017782794100389228,-2.75,0.2589109418905267
.FCHI,42,1,6,0.0031622776601683794,-2.5,0.2587285693813928
.FCHI,42,1,7,0.005623413251903491,-2.25,0.2585714716608702
.FCHI,42,1,8,0.01,-2.0,0.2584318763393217
.FCHI,42,1,9,0.01778279410038923,-1.75,0.25830354106766207
.FCHI,42,1,10,0.03162277660168379,-1.5,0.25818117206123603
.FCHI,42,1,11,0.05623413251903491,-1.25,0.25806261373063905
.FCHI,42,1,12,0.1,-1.0,0.2579475423980286
.FCHI,42,1,13,0.1778279410038923,-0.75,0.25783448383378105
.FCHI,42,1,14,0.31622776601683794,-0.5,0.25772107562666174
.FCHI,42,1,15,0.5623413251903491,-0.25,0.25760480434858685
.FCHI,42,1,16,1.0,0.0,0.2574810829881369
.FCHI,42,1,17,1.7782794100389228,0.25,0.25734253606571544
.FCHI,42,1,18,3.1622776601683795,0.5,0.257183814707034
.FCHI,42,1,19,5.623413251903491,0.75,0.25700984429235857
.FCHI,42,1,20,10.0,1.0,0.2568439232876162
.FCHI,42,1,21,17.78279410038923,1.25,0.25674009037253814
.FCHI,42,1,22,31.622776601683793,1.5,0.2568203605786897
.FCHI,42,1,23,56.23413251903491,1.75,0.25734656694425906
.FCHI,42,1,24,100.0,2.0,0.25876286685637395
.FCHI,42,1,25,177.82794100389228,2.25,0.26159281382425387
.FCHI,42,1,26,316.22776601683796,2.5,0.26623167161940653
.FCHI,42,1,27,562.341325190349,2.75,0.2729889729283103
.FCHI,42,1,28,1000.0,3.0,0.28271334239869916
.FCHI,42,1,29,1778.2794100389228,3.25,0.29768545888871534
.FCHI,42,1,30,3162.2776601683795,3.5,0.3219137150402273
.FCHI,42,1,31,5623.413251903491,3.75,0.36036619536417386
.FCHI,42,1,32,10000.0,4.0,0.4173092272941004
.FCHI,42,1,33,17782.794100389227,4.25,0.4935820231879903
.FCHI,42,1,34,31622.776601683792,4.5,0.5832989913507914
.FCHI,42,1,35,56234.13251903491,4.75,0.6738440640283564
.FCHI,42,1,36,100000.0,5.0,0.7519797990136954
.FCHI,137,1,0,0.0001,-4.0,0.3659979366700166
.FCHI,137,1,1,0.00017782794100389227,-3.75,0.2584376364299385
.FCHI,137,1,2,0.00031622776601683794,-3.5,0.27058464061251125
.FCHI,137,1,3,0.0005623413251903491,-3.25,0.2572197462185551
.FCHI,137,1,4,0.001,-3.0,0.25656974998609583
.FCHI,137,1,5,0.0017782794100389228,-2.75,0.2559735983546847
.FCHI,137,1,6,0.0031622776601683794,-2.5,0.25539272864048895
.FCHI,137,1,7,0.005623413251903491,-2.25,0.25482835808681353
.FCHI,137,1,8,0.01,-2.0,0.25430262281464755
.FCHI,137,1,9,0.01778279410038923,-1.75,0.25384384019292583
.FCHI,137,1,10,0.03162277660168379,-1.5,0.25346912454241743
.FCHI,137,1,11,0.05623413251903491,-1.25,0.2531817253075518
.FCHI,137,1,12,0.1,-1.0,0.25297382611617036
.FCHI,137,1,13,0.1778279410038923,-0.75,0.2528225166478002
.FCHI,137,1,14,0.31622776601683794,-0.5,0.2526920652416995
.FCHI,137,1,15,0.5623413251903491,-0.25,0.2525466806766799
.FCHI,137,1,16,1.0,0.0,0.2523627733742664
.FCHI,137,1,17,1.7782794100389228,0.25,0.2521400646157973
.FCHI,137,1,18,3.1622776601683795,0.5,0.2519089210834668
.FCHI,137,1,19,5.623413251903491,0.75,0.251721285337234
.FCHI,137,1,20,10.0,1.0,0.2516293871484649
.FCHI,137,1,21,17.78279410038923,1.25,0.25167564697834144
.FCHI,137,1,22,31.622776601683793,1.5,0.2519024392332831
.FCHI,137,1,23,56.23413251903491,1.75,0.2523918437659669
.FCHI,137,1,24,100.0,2.0,0.25338662868117046
.FCHI,137,1,25,177.82794100389228,2.25,0.2555683374781968
.FCHI,137,1,26,316.22776601683796,2.5,0.26050759687279634
.FCHI,137,1,27,562.341325190349,2.75,0.27100529250289446
.FCHI,137,1,28,1000.0,3.0,0.2908128485617403
.FCHI,137,1,29,1778.2794100389228,3.25,0.32405077064196486
.FCHI,137,1,30,3162.2776601683795,3.5,0.37533805681756865
.FCHI,137,1,31,5623.413251903491,3.75,0.4495161155319839
.FCHI,137,1,32,10000.0,4.0,0.5487916151974991
.FCHI,137,1,33,17782.794100389227,4.25,0.6691717147540936
.FCHI,137,1,34,31622.776601683792,4.5,0.7998893247466841
.FCHI,137,1,35,56234.13251903491,4.75,0.9258291437690764
.FCHI,137,1,36,100000.0,5.0,1.0326372364137868
.FCHI,256,1,0,0.0001,-4.0,0.2532030000044129
.FCHI,256,1,1,0.00017782794100389227,-3.75,0.2528239846166232
.FCHI,256,1,2,0.00031622776601683794,-3.5,0.2525622442040076
.FCHI,256,1,3,0.0005623413251903491,-3.25,0.25239046756772904
.FCHI,256,1,4,0.001,-3.0,0.2522718718161185
.FCHI,256,1,5,0.0017782794100389228,-2.75,0.25217983233781843
.FCHI,256,1,6,0.0031622776601683794,-2.5,0.2520800245091828
.FCHI,256,1,7,0.005623413251903491,-2.25,0.2519403739857281
.FCHI,256,1,8,0.01,-2.0,0.2517432587738786
.FCHI,256,1,9,0.01778279410038923,-1.75,0.25149094546062206
.FCHI,256,1,10,0.03162277660168379,-1.5,0.2512028586345385
.FCHI,256,1,11,0.05623413251903491,-1.25,0.2509052395044302
.FCHI,256,1,12,0.1,-1.0,0.2506171197116435
.FCHI,256,1,13,0.1778279410038923,-0.75,0.2503425548547716
.FCHI,256,1,14,0.31622776601683794,-0.5,0.25007768137488967
.FCHI,256,1,15,0.5623413251903491,-0.25,0.24982280788193695
.FCHI,256,1,16,1.0,0.0,0.24958152770738448
.FCHI,256,1,17,1.7782794100389228,0.25,0.2493509883156479
.FCHI,256,1,18,3.1622776601683795,0.5,0.2491233728220178
.FCHI,256,1,19,5.623413251903491,0.75,0.24889629571481353
.FCHI,256,1,20,10.0,1.0,0.248675918402691
.FCHI,256,1,21,17.78279410038923,1.25,0.24847811093882588
.FCHI,256,1,22,31.622776601683793,1.5,0.24833648079092596
.FCHI,256,1,23,56.23413251903491,1.75,0.24831843547783414
.FCHI,256,1,24,100.0,2.0,0.2485709630395401
.FCHI,256,1,25,177.82794100389228,2.25,0.24944465593897888
.FCHI,256,1,26,316.22776601683796,2.5,0.25178208543553027
.FCHI,256,1,27,562.341325190349,2.75,0.25750890986276564
.FCHI,256,1,28,1000.0,3.0,0.27051829293155416
.FCHI,256,1,29,1778.2794100389228,3.25,0.2971115017475567
.FCHI,256,1,30,3162.2776601683795,3.5,0.3446692406511632
.FCHI,256,1,31,5623.413251903491,3.75,0.4184535969077971
.FCHI,256,1,32,10000.0,4.0,0.517970215824677
.FCHI,256,1,33,17782.794100389227,4.25,0.6344245213982357
.FCHI,256,1,34,31622.776601683792,4.5,0.7522747555572953
.FCHI,256,1,35,56234.13251903491,4.75,0.8561311375192949
.FCHI,256,1,36,100000.0,5.0,0.9372527509483128
.FTSE,42,1,0,0.0001,-4.0,0.67571135694362
.FTSE,42,1,1,0.00017782794100389227,-3.75,0.32912717747116993
.FTSE,42,1,2,0.00031622776601683794,-3.5,0.33031302758987435
.FTSE,42,1,3,0.0005623413251903491,-3.25,0.38511431260395
.FTSE,42,1,4,0.001,-3.0,0.32291595958678293
.FTSE,42,1,5,0.0017782794100389228,-2.75,0.3226322512841549
.FTSE,42,1,6,0.0031622776601683794,-2.5,0.32240474696418425
.FTSE,42,1,7,0.005623413251903491,-2.25,0.32222607599339426
.FTSE,42,1,8,0.01,-2.0,0.322082714436425
.FTSE,42,1,9,0.01778279410038923,-1.75,0.3219577809180966
.FTSE,42,1,10,0.03162277660168379,-1.5,0.32183207416537096
.FTSE,42,1,11,0.05623413251903491,-1.25,0.32169090318716187
.FTSE,42,1,12,0.1,-1.0,0.3215296695208938
.FTSE,42,1,13,0.1778279410038923,-0.75,0.3213517171646044
.FTSE,42,1,14,0.31622776601683794,-0.5,0.32116244263121063
.FTSE,42,1,15,0.5623413251903491,-0.25,0.3209656451952536
.FTSE,42,1,16,1.0,0.0,0.3207630063481669
.FTSE,42,1,17,1.7782794100389228,0.25,0.3205539985686227
.FTSE,42,1,18,3.1622776601683795,0.5,0.3203361203787102
.FTSE,42,1,19,5.623413251903491,0.75,0.3201090818824426
.FTSE,42,1,20,10.0,1.0,0.3198857483378613
.FTSE,42,1,21,17.78279410038923,1.25,0.3197057434095282
.FTSE,42,1,22,31.622776601683793,1.5,0.3196453572220594
.FTSE,42,1,23,56.23413251903491,1.75,0.3198333413922834
.FTSE,42,1,24,100.0,2.0,0.32047753204467555
.FTSE,42,1,25,177.82794100389228,2.25,0.3218588082885879
.FTSE,42,1,26,316.22776601683796,2.5,0.3242760057825827
.FTSE,42,1,27,562.341325190349,2.75,0.3281337863493708
.FTSE,42,1,28,1000.0,3.0,0.3344729795593153
.FTSE,42,1,29,1778.2794100389228,3.25,0.34584550763773964
.FTSE,42,1,30,3162.2776601683795,3.5,0.3667889222772734
.FTSE,42,1,31,5623.413251903491,3.75,0.4029143945301846
.FTSE,42,1,32,10000.0,4.0,0.45824541640080874
.FTSE,42,1,33,17782.794100389227,4.25,0.5318468854698997
.FTSE,42,1,34,31622.776601683792,4.5,0.6160239415478366
.FTSE,42,1,35,56234.13251903491,4.75,0.6984321405752063
.FTSE,42,1,36,100000.0,5.0,0.7678887429098092
.FTSE,137,1,0,0.0001,-4.0,0.32354825914052343
.FTSE,137,1,1,0.00017782794100389227,-3.75,0.7350891890810151
.FTSE,137,1,2,0.00031622776601683794,-3.5,0.33115779641614795
.FTSE,137,1,3,0.0005623413251903491,-3.25,0.3172434069436314
.FTSE,137,1,4,0.001,-3.0,0.31687258649029215
.FTSE,137,1,5,0.0017782794100389228,-2.75,0.3164208478766632
.FTSE,137,1,6,0.0031622776601683794,-2.5,0.3159237401659647
.FTSE,137,1,7,0.005623413251903491,-2.25,0.3154116301469287
.FTSE,137,1,8,0.01,-2.0,0.3149154536216856
.FTSE,137,1,9,0.01778279410038923,-1.75,0.31446692661047765
.FTSE,137,1,10,0.03162277660168379,-1.5,0.31408606070311906
.FTSE,137,1,11,0.05623413251903491,-1.25,0.31377452970074327
.FTSE,137,1,12,0.1,-1.0,0.3135212293767065
.FTSE,137,1,13,0.1778279410038923,-0.75,0.3133064454464592
.FTSE,137,1,14,0.31622776601683794,-0.5,0.3131037504114655
.FTSE,137,1,15,0.5623413251903491,-0.25,0.31288686175461194
.FTSE,137,1,16,1.0,0.0,0.31263733543971584
.FTSE,137,1,17,1.7782794100389228,0.25,0.3123494695471017
.FTSE,137,1,18,3.1622776601683795,0.5,0.31203520347585156
.FTSE,137,1,19,5.623413251903491,0.75,0.3117255385945709
.FTSE,137,1,20,10.0,1.0,0.3114599271348678
.FTSE,137,1,21,17.78279410038923,1.25,0.31127263348244527
.FTSE,137,1,22,31.622776601683793,1.5,0.3111973738112238
.FTSE,137,1,23,56.23413251903491,1.75,0.3113046845300579
.FTSE,137,1,24,100.0,2.0,0.3118049801034674
.FTSE,137,1,25,177.82794100389228,2.25,0.313270670673899
.FTSE,137,1,26,316.22776601683796,2.5,0.31696630322648905
.FTSE,137,1,27,562.341325190349,2.75,0.32510622379292814
.FTSE,137,1,28,1000.0,3.0,0.3408154937748386
.FTSE,137,1,29,1778.2794100389228,3.25,0.3679792528589488
.FTSE,137,1,30,3162.2776601683795,3.5,0.411144089291481
.FTSE,137,1,31,5623.413251903491,3.75,0.47438722914020465
.FTSE,137,1,32,10000.0,4.0,0.5587398088449078
.FTSE,137,1,33,17782.794100389227,4.25,0.6604822723142623
.FTSE,137,1,34,31622.776601683792,4.5,0.7711075883324512
.FTSE,137,1,35,56234.13251903491,4.75,0.8780672812700239
.FTSE,137,1,36,100000.0,5.0,0.9687917363825704
.FTSE,256,1,0,0.0001,-4.0,0.3167072150923145
.FTSE,256,1,1,0.00017782794100389227,-3.75,0.3127472518640612
