key,model,stable,mse_h1,mse_avg
.FTSE_s256,SAS_same_cvλ,True,0.4198553137392957,0.4198553137392957
.FTSE_s256,SAS_diff,True,0.42283980438084817,0.42283980438084817
.FTSE_s256,SAS_q1,True,0.4209373853139593,0.4209373853139593
.FTSE_s256,HAR,True,0.4226228647800959,0.4226228647800959
.FTSE_s256,DLinear,True,0.4237848817840538,0.4237848817840538
.FTSE_s256,GARCH,True,0.4328235726728042,0.4328235726728042
.FTSE_s256,Noiseless,True,0.30553808598191184,0.30553808598191184
.GDAXI_s42,SAS_same_fixedλ,True,0.31034231688837055,0.31034231688837055
.GDAXI_s42,SAS_same_cvλ,True,0.30935793488314484,0.30935793488314484
.GDAXI_s42,SAS_diff,True,0.3107088539251966,0.3107088539251966
.GDAXI_s42,SAS_q1,True,0.30819702269544275,0.30819702269544275
.GDAXI_s42,HAR,True,0.30928668028753786,0.30928668028753786
.GDAXI_s42,DLinear,True,0.31044614383812247,0.31044614383812247
.GDAXI_s42,GARCH,True,0.3158279747470905,0.3158279747470905
.GDAXI_s42,Noiseless,True,0.25268161376030707,0.25268161376030707
.GDAXI_s137,SAS_same_fixedλ,True,0.37400414127695303,0.37400414127695303
.GDAXI_s137,SAS_same_cvλ,True,0.3738139969736264,0.3738139969736264
.GDAXI_s137,SAS_diff,True,0.37389114112919963,0.37389114112919963
.GDAXI_s137,SAS_q1,True,0.37829463514152556,0.37829463514152556
.GDAXI_s137,HAR,True,0.37863783086302316,0.37863783086302316
.GDAXI_s137,DLinear,True,0.3767344288197037,0.3767344288197037
.GDAXI_s137,GARCH,True,0.38557970412595904,0.38557970412595904
.GDAXI_s137,Noiseless,True,0.2453765264774395,0.2453765264774395
.GDAXI_s256,SAS_same_fixedλ,True,0.36434116743389444,0.36434116743389444
.GDAXI_s256,SAS_same_cvλ,True,0.3642120674714835,0.3642120674714835
.GDAXI_s256,SAS_diff,True,0.36725734906011326,0.36725734906011326
.GDAXI_s256,SAS_q1,True,0.36578606201903935,0.36578606201903935
.GDAXI_s256,HAR,True,0.3667027967165024,0.3667027967165024
.GDAXI_s256,DLinear,True,0.3688796188039094,0.3688796188039094
.GDAXI_s256,GARCH,True,0.375233457747229,0.375233457747229
.GDAXI_s256,Noiseless,True,0.24287550605888117,0.24287550605888117
.GSPTSE_s42,SAS_same_fixedλ,True,0.3950437161008574,0.3950437161008574
.GSPTSE_s42,SAS_same_cvλ,True,0.39547119564423283,0.39547119564423283
.GSPTSE_s42,SAS_diff,True,0.3969580437483975,0.3969580437483975
.GSPTSE_s42,SAS_q1,True,0.3939851570740084,0.3939851570740084
.GSPTSE_s42,HAR,True,0.39509073753259893,0.39509073753259893
.GSPTSE_s42,DLinear,True,0.3963742434237997,0.3963742434237997
.GSPTSE_s42,GARCH,True,0.4063221021318808,0.4063221021318808
.GSPTSE_s42,Noiseless,True,0.3422280635165523,0.3422280635165523
.GSPTSE_s137,SAS_same_fixedλ,True,0.47153777384722084,0.47153777384722084
.GSPTSE_s137,SAS_same_cvλ,True,0.47208031252954397,0.47208031252954397
.GSPTSE_s137,SAS_diff,True,0.4722078115647561,0.4722078115647561
.GSPTSE_s137,SAS_q1,True,0.4753711415395475,0.4753711415395475
.GSPTSE_s137,HAR,True,0.47745789537189604,0.47745789537189604
.GSPTSE_s137,DLinear,True,0.4747210117138121,0.4747210117138121
.GSPTSE_s137,GARCH,True,0.4920377631890274,0.4920377631890274
.GSPTSE_s137,Noiseless,True,0.33222605576805375,0.33222605576805375
.GSPTSE_s256,SAS_same_fixedλ,True,0.4885261264779494,0.4885261264779494
.GSPTSE_s256,SAS_same_cvλ,True,0.48807697338087713,0.48807697338087713
.GSPTSE_s256,SAS_diff,True,0.4908982464656542,0.4908982464656542
.GSPTSE_s256,SAS_q1,True,0.48931261637099027,0.48931261637099027
.GSPTSE_s256,HAR,True,0.49120511064365147,0.49120511064365147
.GSPTSE_s256,DLinear,True,0.4926301760086299,0.4926301760086299
.GSPTSE_s256,GARCH,True,0.5073373550501319,0.5073373550501319
.GSPTSE_s256,Noiseless,True,0.3279457090038919,0.3279457090038919
.HSI_s42,SAS_same_fixedλ,True,0.44841461667826005,0.44841461667826005
.HSI_s42,SAS_same_cvλ,True,0.4483861928152205,0.4483861928152205
.HSI_s42,SAS_diff,True,0.4504205350190043,0.4504205350190043
.HSI_s42,SAS_q1,True,0.4483575572595345,0.4483575572595345
.HSI_s42,HAR,True,0.449567023505239,0.449567023505239
.HSI_s42,DLinear,True,0.44965064752896233,0.44965064752896233
.HSI_s42,GARCH,True,0.4671151475529134,0.4671151475529134
.HSI_s42,Noiseless,True,0.3111203047558019,0.3111203047558019
.HSI_s137,SAS_same_fixedλ,True,0.5355324253013463,0.5355324253013463
.HSI_s137,SAS_same_cvλ,True,0.5336726032726653,0.5336726032726653
.HSI_s137,SAS_diff,True,0.5324971723114931,0.5324971723114931
.HSI_s137,SAS_q1,True,0.5359203970549951,0.5359203970549951
.HSI_s137,HAR,True,0.5417332978834849,0.5417332978834849
.HSI_s137,DLinear,True,0.5381821445118413,0.5381821445118413
.HSI_s137,GARCH,True,0.5592965402510794,0.5592965402510794
.HSI_s137,Noiseless,True,0.30278330003718823,0.30278330003718823
.HSI_s256,SAS_same_fixedλ,True,0.5120254071483042,0.5120254071483042
.HSI_s256,SAS_same_cvλ,True,0.5096005518205577,0.5096005518205577
.HSI_s256,SAS_diff,True,0.5119980629616192,0.5119980629616192
.HSI_s256,SAS_q1,True,0.5117864593482816,0.5117864593482816
