key,model,stable,mse_h1,mse_avg
.BSESN_s137,GARCH,True,0.37753995474146324,0.37753995474146324
.BSESN_s256,Noiseless,True,0.42710375440316867,0.42710375440316867
.BSESN_s256,SAS_same_fixedλ,True,0.42932266888559356,0.42932266888559356
.BSESN_s256,SAS_same_cvλ,True,0.4293840827493488,0.4293840827493488
.BSESN_s256,SAS_diff,True,0.43054591494453415,0.43054591494453415
.BSESN_s256,SAS_q1,True,0.43178565461539825,0.43178565461539825
.BSESN_s256,HAR,True,0.4322997169194467,0.4322997169194467
.BSESN_s256,DLinear,True,0.43330685871026436,0.43330685871026436
.BSESN_s256,GARCH,True,0.44568240550041555,0.44568240550041555
.BVSP_s42,Noiseless,True,0.6013910635500511,0.6013910635500511
.BVSP_s42,SAS_same_fixedλ,True,0.6006289569775988,0.6006289569775988
.BVSP_s42,SAS_same_cvλ,True,0.5999455309049995,0.5999455309049995
.BVSP_s42,SAS_diff,True,0.5997090457774836,0.5997090457774836
.BVSP_s42,SAS_q1,True,0.5995050819938477,0.5995050819938477
.BVSP_s42,HAR,True,0.6017995891882876,0.6017995891882876
.BVSP_s42,DLinear,True,0.6010358554797445,0.6010358554797445
.BVSP_s42,GARCH,True,0.6054997413668363,0.6054997413668363
.BVSP_s137,Noiseless,True,0.14108998504408696,0.14108998504408696
.BVSP_s137,SAS_same_fixedλ,True,0.11829224021024302,0.11829224021024302
.BVSP_s137,SAS_same_cvλ,True,0.11851135006593816,0.11851135006593816
.BVSP_s137,SAS_diff,True,0.11861751920104496,0.11861751920104496
.BVSP_s137,SAS_q1,True,0.11776342267393061,0.11776342267393061
.BVSP_s137,HAR,True,0.1181577875776503,0.1181577875776503
.BVSP_s137,DLinear,True,0.11877185356647132,0.11877185356647132
.BVSP_s137,GARCH,True,0.12049639960665927,0.12049639960665927
.BVSP_s256,Noiseless,True,0.5438348225674299,0.5438348225674299
.BVSP_s256,SAS_same_fixedλ,True,0.5415438564999943,0.5415438564999943
.BVSP_s256,SAS_same_cvλ,True,0.5407503524485772,0.5407503524485772
.BVSP_s256,SAS_diff,True,0.5419183658044219,0.5419183658044219
.BVSP_s256,SAS_q1,True,0.5447390689271594,0.5447390689271594
.BVSP_s256,HAR,True,0.5465619573036771,0.5465619573036771
.BVSP_s256,DLinear,True,0.546135561148268,0.546135561148268
.BVSP_s256,GARCH,True,0.5553625395287399,0.5553625395287399
.DJI_s42,Noiseless,True,0.40049374289610423,0.40049374289610423
.DJI_s42,SAS_same_fixedλ,True,0.40350645702545335,0.40350645702545335
.DJI_s42,SAS_same_cvλ,True,0.410771497645134,0.410771497645134
.DJI_s42,SAS_diff,True,0.40275683390807915,0.40275683390807915
.DJI_s42,SAS_q1,True,0.39981946195946355,0.39981946195946355
.DJI_s42,HAR,True,0.4016794534595265,0.4016794534595265
.DJI_s42,DLinear,True,0.4002587098084795,0.4002587098084795
.DJI_s42,GARCH,True,0.4083331117914354,0.4083331117914354
.DJI_s137,Noiseless,True,0.2523935108515857,0.2523935108515857
.DJI_s137,SAS_same_fixedλ,True,0.2525814062664885,0.2525814062664885
.DJI_s137,SAS_same_cvλ,True,0.2520139463507618,0.2520139463507618
.DJI_s137,SAS_diff,True,0.2520918310968156,0.2520918310968156
.DJI_s137,SAS_q1,True,0.29086236865980475,0.29086236865980475
.DJI_s137,HAR,True,0.25824511011724044,0.25824511011724044
.DJI_s137,DLinear,True,0.25866446387716197,0.25866446387716197
.DJI_s137,GARCH,True,0.2606082467906259,0.2606082467906259
.DJI_s256,Noiseless,True,0.38295997941401055,0.38295997941401055
