symbol,model,stable,mse_h1,mse_h5,mse_h10,mse_avg
.OMXC20,NLinear,True,0.6469227753742124,0.794626131612934,0.9392518052278936,0.7936002374050134
.OMXC20,DLinear,True,0.6354995723929459,0.771955828936287,0.8948368695704524,0.7674307569665618
.OMXC20,GARCH,True,0.6403435653892917,0.7961733919010685,0.9532002482813733,0.7965724018572445
.OMXC20,SAS_same,True,0.6351007175569884,0.7706347824623792,0.8923881915437974,0.7660412305210551
.OMXC20,SAS_diff,True,0.6348983315995288,0.765270385556128,0.8851299466883322,0.7617662212813298
.OMXHPI,HAR,True,0.5547270153201888,0.6952063565660389,0.7923898435299858,0.6807744051387378
.OMXHPI,NLinear,True,0.5612090889107705,0.7064886506566975,0.8216502060078689,0.6964493151917789
.OMXHPI,DLinear,True,0.5538021044738894,0.6958920484377983,0.8030487837735164,0.6842476455617347
.OMXHPI,GARCH,True,0.5643979175924054,0.7401965186995497,0.898408364522083,0.7343342669380127
.OMXHPI,SAS_same,True,0.5576775515338961,0.6893637727154251,0.7961537310299961,0.6810650184264392
.OMXHPI,SAS_diff,True,0.5577839795856697,0.6871693687767245,0.7911531215376224,0.678702156633339
.OMXSPI,HAR,True,0.5016656917449547,0.6789676654779273,0.7982010707918543,0.6596114760049121
.OMXSPI,NLinear,True,0.5051403306997596,0.6924526572272939,0.8315029870081443,0.6763653249783993
.OMXSPI,DLinear,True,0.4999248425280428,0.6793180689337998,0.8098597048896683,0.6630342054505036
.OMXSPI,GARCH,True,0.5035661722243948,0.7061521791754989,0.8729396087166977,0.6942193200388638
.OMXSPI,SAS_same,True,0.5074949730172124,0.6747148636314434,0.8034258273324937,0.6618785546603831
.OMXSPI,SAS_diff,True,0.5080923572784857,0.6721842272969721,0.7974363696167321,0.6592376513973967
.OSEAX,HAR,True,0.5302304254900098,0.6820405267190772,0.8110018498568207,0.6744242673553025
.OSEAX,NLinear,True,0.5312373662314429,0.6855795163458881,0.8336708035687949,0.6834958953820419
